image_id,meanB,meanG,meanR,modeB,modeG,modeR,image,concentration
25.0-5.jpg,86.02270833333333,79.93229166666667,98.985625,87,81,100,25.0-5,5.16542
15.0-2.jpg,86.99770833333334,76.1375,96.13708333333334,89,78,98,15.0-2,3.09925
15.0-5.jpg,84.70666666666666,75.63125,96.51666666666667,86,77,98,15.0-5,3.09925
30.0-1.jpg,89.88208333333333,83.76614583333334,102.74864583333333,91,85,104,30.0-1,6.1985
20.0-4.jpg,86.05677083333333,77.074375,97.28760416666667,88,79,100,20.0-4,4.13233
20.0-5.jpg,82.841875,76.15729166666667,96.460625,84,77,98,20.0-5,4.13233
30.0-3.jpg,88.34625,82.33375,101.32385416666666,90,83,102,30.0-3,6.1985
0.5-5.jpg,84.92354166666667,74.82135416666667,95.54354166666667,85,76,97,0.5-5,0.10331
2.0-5.jpg,86.2234375,75.2484375,95.18302083333333,88,77,97,2.0-5,0.41323
40.0-2.jpg,89.52385416666667,84.60583333333334,105.08927083333333,90,85,106,40.0-2,8.26467
0.5-1.jpg,87.3634375,76.595625,96.41229166666666,88,77,97,0.5-1,0.10331
5.0-3.jpg,85.83552083333333,76.005,95.80958333333334,86,77,97,5.0-3,1.03308
40.0-4.jpg,88.85416666666667,83.370625,102.87583333333333,89,84,105,40.0-4,8.26467
0-2.jpg,86.08,74.93625,94.9375,87,76,96,0-2,0.0
1.0-5.jpg,86.13322916666667,74.71145833333334,96.12802083333334,88,76,98,1.0-5,0.20662
15.0-1.jpg,87.19729166666667,76.59010416666666,96.89177083333334,89,78,99,15.0-1,3.09925
10.0-5.jpg,86.81708333333333,75.12197916666666,96.9003125,88,76,98,10.0-5,2.06617
5.0-4.jpg,85.55208333333333,76.74260416666667,96.24979166666667,87,78,98,5.0-4,1.03308
10.0-4.jpg,86.32208333333334,74.97072916666667,96.8659375,89,77,99,10.0-4,2.06617
2.5-4.jpg,84.14854166666667,73.99833333333333,93.903125,85,75,95,2.5-4,0.51654
8.0-5.jpg,85.66375,75.4259375,95.85802083333333,85,76,96,8.0-5,1.65293
25.0-2.jpg,87.26104166666667,79.93552083333333,98.35916666666667,88,82,101,25.0-2,5.16542
30.0-5.jpg,89.37291666666667,83.36854166666667,102.208125,90,84,103,30.0-5,6.1985
25.0-1.jpg,86.38072916666667,79.70447916666667,98.85677083333333,87,81,100,25.0-1,5.16542
2.5-1.jpg,83.53041666666667,73.360625,93.83895833333334,84,74,95,2.5-1,0.51654
50.0-1.jpg,88.42166666666667,84.82333333333334,103.80489583333333,90,86,105,50.0-1,10.33083
5.0-2.jpg,87.2171875,77.2753125,98.78385416666667,88,78,100,5.0-2,1.03308
1.0-4.jpg,85.62104166666667,74.69625,95.14541666666666,85,76,97,1.0-4,0.20662
40.0-3.jpg,89.61708333333333,85.42270833333333,105.595625,91,87,106,40.0-3,8.26467
40.0-1.jpg,88.3959375,83.54072916666667,104.0528125,89,84,105,40.0-1,8.26467
1.0-3.jpg,86.39322916666667,74.7328125,94.79833333333333,87,76,96,1.0-3,0.20662
40.0-5.jpg,88.8571875,84.98677083333334,104.01854166666666,87,87,103,40.0-5,8.26467
10.0-1.jpg,86.83291666666666,74.95895833333333,96.76260416666666,88,76,98,10.0-1,2.06617
15.0-3.jpg,85.51,76.16791666666667,98.13583333333334,87,77,100,15.0-3,3.09925
0.5-2.jpg,88.64927083333333,76.8009375,98.87135416666666,90,78,100,0.5-2,0.10331
8.0-4.jpg,84.61447916666667,74.87645833333333,96.0853125,84,75,96,8.0-4,1.65293
1.0-1.jpg,84.38625,74.56260416666667,94.50083333333333,85,76,96,1.0-1,0.20662
2.0-3.jpg,85.31114583333333,74.87354166666667,95.48072916666666,84,76,96,2.0-3,0.41323
1.0-2.jpg,84.2684375,73.88947916666666,94.33395833333333,85,75,97,1.0-2,0.20662
2.0-2.jpg,86.23708333333333,75.06177083333333,95.0559375,87,76,96,2.0-2,0.41323
50.0-5.jpg,85.5346875,81.91427083333333,100.52854166666667,87,83,102,50.0-5,10.33083
50.0-2.jpg,89.19635416666667,84.963125,104.42958333333333,91,87,106,50.0-2,10.33083
25.0-3.jpg,88.07260416666666,80.06208333333333,99.21989583333334,90,81,101,25.0-3,5.16542
2.0-4.jpg,85.13708333333334,75.97375,96.55354166666666,87,78,99,2.0-4,0.41323
50.0-4.jpg,87.68645833333333,85.6459375,105.33916666666667,89,87,107,50.0-4,10.33083
2.5-3.jpg,83.77614583333333,73.735,94.30520833333334,85,75,95,2.5-3,0.51654
5.0-1.jpg,88.0409375,76.26177083333333,98.1178125,89,77,99,5.0-1,1.03308
10.0-3.jpg,84.51072916666666,75.75427083333334,96.63729166666667,86,77,98,10.0-3,2.06617
8.0-1.jpg,86.90927083333334,75.32354166666667,97.1728125,88,76,98,8.0-1,1.65293
20.0-2.jpg,84.81739583333334,76.0471875,96.2671875,86,77,98,20.0-2,4.13233
0-1.jpg,85.2503125,74.43635416666666,94.68010416666667,87,76,96,0-1,0.0
15.0-4.jpg,85.46729166666667,75.70895833333333,96.68020833333334,86,78,98,15.0-4,3.09925
2.0-1.jpg,86.92947916666667,75.2996875,95.34458333333333,87,77,97,2.0-1,0.41323
5.0-5.jpg,85.50854166666667,76.89989583333333,95.85708333333334,87,78,98,5.0-5,1.03308
8.0-3.jpg,85.07427083333333,74.82552083333333,96.19510416666667,85,76,97,8.0-3,1.65293
8.0-2.jpg,83.53760416666667,75.478125,96.39677083333333,83,76,97,8.0-2,1.65293
10.0-2.jpg,83.09375,74.87572916666667,95.89510416666667,83,76,97,10.0-2,2.06617
50.0-3.jpg,88.15052083333333,84.28239583333334,103.28770833333333,90,86,105,50.0-3,10.33083
0.5-3.jpg,87.05,75.8175,95.48875,88,77,97,0.5-3,0.10331
0.5-4.jpg,88.57822916666667,76.69510416666667,98.34333333333333,90,78,100,0.5-4,0.10331
0-4.jpg,85.37375,74.49385416666667,94.35385416666666,87,76,96,0-4,0.0
30.0-4.jpg,88.43479166666667,82.39260416666667,100.9853125,90,84,103,30.0-4,6.1985
25.0-4.jpg,86.06770833333333,79.46489583333333,97.2946875,87,81,98,25.0-4,5.16542
20.0-3.jpg,83.41958333333334,77.26197916666666,96.4996875,85,79,98,20.0-3,4.13233
0-3.jpg,84.35479166666667,74.33010416666667,94.7525,85,76,97,0-3,0.0
2.5-5.jpg,85.235,73.68489583333333,95.05739583333333,86,74,96,2.5-5,0.51654
2.5-2.jpg,82.985625,73.68427083333333,93.64145833333333,84,75,95,2.5-2,0.51654
20.0-1.jpg,83.12333333333333,76.23916666666666,96.93666666666667,85,78,99,20.0-1,4.13233
30.0-2.jpg,89.04114583333333,82.6684375,101.77916666666667,90,83,102,30.0-2,6.1985
0-5.jpg,84.83135416666667,74.6196875,94.341875,87,76,96,0-5,0.0
